image_path,num_hands_detected,max_confidence,flagged
data/raw_healthy_sources\healthy_0449.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0450.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0451.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0452.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0453.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0454.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0455.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0456.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0457.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0458.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0459.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0460.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0461.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0462.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0463.jpg,0,0.000,False
data/raw_healthy_sources\healthy_0464.jpg,0,0.000,False
data/raw_mastitis_sources\052001b4-21122024_23_jpg.rf.00bd6766e8a4bf91ab841b3738b9eb2f.jpg,0,0.000,False
data/raw_mastitis_sources\052001b4-21122024_23_jpg.rf.65e506103e228865dd8ea89d486994fd.jpg,1,0.918,True
data/raw_mastitis_sources\08cc22d0-21_12_2024_40_jpg.rf.1044d5b6b754d6437c17d2e94c72cc86.jpg,0,0.000,False
data/raw_mastitis_sources\08cc22d0-21_12_2024_40_jpg.rf.1841c53dd22ef838ace0ae6d4418c746.jpg,0,0.000,False
data/raw_mastitis_sources\08cc22d0-21_12_2024_40_jpg.rf.305082bbf3506063c139f60c09e8be11.jpg,0,0.000,False
data/raw_mastitis_sources\08cc22d0-21_12_2024_40_jpg.rf.33d3a4bf828416055a03a0d68a9d0f07.jpg,0,0.000,False
data/raw_mastitis_sources\097c2d26-21_12_2024_43_jpg.rf.20045edc208b2253e5da316f10d3f27d.jpg,0,0.000,False
data/raw_mastitis_sources\097c2d26-21_12_2024_43_jpg.rf.a3bd0853e8c68d7c78c730faa7770661.jpg,0,0.000,False
data/raw_mastitis_sources\0acda5a2-21122024_31_jpg.rf.119453aaf17033531eb233c430ae499b.jpg,0,0.000,False
data/raw_mastitis_sources\0acda5a2-21122024_31_jpg.rf.1695a955882fa9d04f265d9dba55c93c.jpg,0,0.000,False
data/raw_mastitis_sources\0f0d337e-21_12_2024_42_jpg.rf.62cf6c6afaa15d0e33355ee37c500de6.jpg,0,0.000,False
data/raw_mastitis_sources\0f0d337e-21_12_2024_42_jpg.rf.7d6b0b773d1cf157070c9404d465ad68.jpg,0,0.000,False
data/raw_mastitis_sources\11584596-21122024_52_jpg.rf.02507c4dfe0e814fbf9a33b14e0dec3f.jpg,0,0.000,False
data/raw_mastitis_sources\11584596-21122024_52_jpg.rf.d3da870d276bdcf9a4ef88a460cf88d3.jpg,0,0.000,False
data/raw_mastitis_sources\14d033d0-21122024_30_jpg.rf.2eeb05bed054c20ea00be4ebcbff64ad.jpg,0,0.000,False
data/raw_mastitis_sources\14d033d0-21122024_30_jpg.rf.e0842e030ff3f94cea2633ea1f8ce571.jpg,0,0.000,False
data/raw_mastitis_sources\16a9e743-21_12_2024_21_jpg.rf.4a817c5043b50bd4ed4a17a5d4f34d7e.jpg,0,0.000,False
data/raw_mastitis_sources\16a9e743-21_12_2024_21_jpg.rf.7a6d5bfd77131f8348eb1e042b47562c.jpg,0,0.000,False
data/raw_mastitis_sources\1a5ffa98-21122024_84_jpg.rf.835614318f59bd77ef7136587ae76866.jpg,0,0.000,False
data/raw_mastitis_sources\1a5ffa98-21122024_84_jpg.rf.e1dd6033b6a36f7078b002ba52678c51.jpg,0,0.000,False
data/raw_mastitis_sources\1b76fac8-21122024_3_jpg.rf.0532584c81adb90db78baa97b8eb015d.jpg,1,0.979,True
data/raw_mastitis_sources\1b76fac8-21122024_3_jpg.rf.998955b3cc0b9e2e96a8ec7e2d277555.jpg,1,0.792,True
data/raw_mastitis_sources\20251206145120_jpg.rf.28249af7e314947b7c3e9d0408351c98.jpg,0,0.000,False
data/raw_mastitis_sources\20251206145120_jpg.rf.da49d616709260ac210cce61a5dba4bb.jpg,0,0.000,False
data/raw_mastitis_sources\20251206145152_jpg.rf.77daf2593e2f0db7445eda1e38981d96.jpg,0,0.000,False
data/raw_mastitis_sources\20251206145152_jpg.rf.cab6d446cbf9f2e6690fd06f81836010.jpg,0,0.000,False
data/raw_mastitis_sources\20251206145156_jpg.rf.5019cba8974fe7b1e206f247e890d65b.jpg,0,0.000,False
data/raw_mastitis_sources\20251206145156_jpg.rf.64df1581cffeb0749127ca2694489706.jpg,0,0.000,False
data/raw_mastitis_sources\20251206145223_jpg.rf.804a9d7ad04c333cabc71cf03ca37c8c.jpg,0,0.000,False
data/raw_mastitis_sources\20251206145223_jpg.rf.c83e6f39bc3fb3bc22ed25b05711d20d.jpg,0,0.000,False
data/raw_mastitis_sources\20251206145317_jpg.rf.8265b310a692b1a6638f432ac5ab36d7.jpg,0,0.000,False
data/raw_mastitis_sources\20251206145317_jpg.rf.a721d96ec06c1728ad8b685333f5a6a1.jpg,0,0.000,False
data/raw_mastitis_sources\23011728-21122024_25_jpg.rf.11e41bec10424c973fec1382de3bcdfe.jpg,0,0.000,False
data/raw_mastitis_sources\23011728-21122024_25_jpg.rf.25f18b72cf102a67ea7c4f9e5e499ffc.jpg,0,0.000,False
data/raw_mastitis_sources\23011728-21122024_25_jpg.rf.3aaceb4ca4e732863b5c805687e82bbb.jpg,0,0.000,False
data/raw_mastitis_sources\23011728-21122024_25_jpg.rf.ab2d63ae983f38ea1771a1513ec31410.jpg,0,0.000,False
data/raw_mastitis_sources\26fd1d10-21122024_66_jpg.rf.1bc66af0ce31c826e6cb84779f222dfd.jpg,0,0.000,False
data/raw_mastitis_sources\26fd1d10-21122024_66_jpg.rf.3590a1c36451cab830e02276a7ac726e.jpg,0,0.000,False
data/raw_mastitis_sources\2788edb8-21122024_14_jpg.rf.d91cd3048d5a21a2b48fe1b6b129738f.jpg,0,0.000,False
data/raw_mastitis_sources\2788edb8-21122024_14_jpg.rf.f6d4ad51355cc9e566cb25f184e04f52.jpg,0,0.000,False
data/raw_mastitis_sources\286676a5-21122024_47_jpg.rf.1f1351a407acb46255193bf0f2fd308a.jpg,0,0.000,False
data/raw_mastitis_sources\286676a5-21122024_47_jpg.rf.329f650e84a48d02b7be3cc42482e101.jpg,0,0.000,False
data/raw_mastitis_sources\29ce3956-21122024_15_jpg.rf.0d55f35640f0726bcd5a527b22f5b82c.jpg,0,0.000,False
data/raw_mastitis_sources\29ce3956-21122024_15_jpg.rf.6e41068caf064b7854618d6dcfda7816.jpg,0,0.000,False
data/raw_mastitis_sources\2c8b6b77-21122024_83_jpg.rf.de3da42347a0e77d43d9e64d92432c13.jpg,0,0.000,False
data/raw_mastitis_sources\2c8b6b77-21122024_83_jpg.rf.f559b68631a40843d14d4fd00961f9a6.jpg,0,0.000,False
data/raw_mastitis_sources\2f3a8b2d-21122024_38_jpg.rf.a26c75176a335bc52f10727c39aad960.jpg,0,0.000,False
data/raw_mastitis_sources\2f3a8b2d-21122024_38_jpg.rf.f92d988970c44c94eefd23c22608e112.jpg,0,0.000,False
data/raw_mastitis_sources\2ffcb8ec-21122024_71_jpg.rf.6caf26a5033fba4103b1123703be896b.jpg,0,0.000,False
data/raw_mastitis_sources\2ffcb8ec-21122024_71_jpg.rf.cd5bf0a3422a49395c4b7737d6f4de99.jpg,0,0.000,False
data/raw_mastitis_sources\31145f9d-21_12_2024_27_jpg.rf.08a1fd5f84fc64e4baa239b4942006fc.jpg,0,0.000,False
data/raw_mastitis_sources\31145f9d-21_12_2024_27_jpg.rf.eed3b21b36849eea673ecc480688f7d0.jpg,0,0.000,False
data/raw_mastitis_sources\31c36771-21122024_7_jpg.rf.5624efd74773df91dc54e153ca8f3e1d.jpg,0,0.000,False
data/raw_mastitis_sources\31c36771-21122024_7_jpg.rf.ffd50167e4e05bc7aec6db4105f2b8d0.jpg,0,0.000,False
data/raw_mastitis_sources\322ff08a-21122024_64_jpg.rf.32f6d5ccb4889d2347659a828fd7bf8d.jpg,0,0.000,False
data/raw_mastitis_sources\322ff08a-21122024_64_jpg.rf.fc4f55324a60e81ad334edcc54985bb0.jpg,1,0.516,True
data/raw_mastitis_sources\326b2264-21_12_2024_41_jpg.rf.325176773307a0897e7c842a7ca2340f.jpg,0,0.000,False
data/raw_mastitis_sources\326b2264-21_12_2024_41_jpg.rf.6c9c96080e5e562f55ac9b03043596c8.jpg,0,0.000,False
data/raw_mastitis_sources\34547ed3-21122024_81_jpg.rf.19ab8568e91532736ef059a211c70811.jpg,0,0.000,False
data/raw_mastitis_sources\34547ed3-21122024_81_jpg.rf.295bd60538cd44339a84dd4dccd7b0b4.jpg,0,0.000,False
data/raw_mastitis_sources\34547ed3-21122024_81_jpg.rf.5c439996381d22ef13562c7d7f380c7a.jpg,0,0.000,False
data/raw_mastitis_sources\34547ed3-21122024_81_jpg.rf.bd5700ec1322c5f727273cd009af9092.jpg,0,0.000,False
data/raw_mastitis_sources\34f82839-21122024_8_jpg.rf.2e8e51dbc42aef7fd8e89dc18d9108e5.jpg,0,0.000,False
data/raw_mastitis_sources\34f82839-21122024_8_jpg.rf.faf7bd890d6332b0e9f3039b8e4f0e11.jpg,0,0.000,False
data/raw_mastitis_sources\375af184-21_12_2024_16_jpg.rf.73553b47ddaae35f62633684c75f1df4.jpg,0,0.000,False
data/raw_mastitis_sources\375af184-21_12_2024_16_jpg.rf.fce4f0e3a38bca78357dd9c056209c4e.jpg,0,0.000,False
data/raw_mastitis_sources\39085ffa-21122024_33_jpg.rf.0e74457028b57296f5ab9c3fb3141084.jpg,0,0.000,False
data/raw_mastitis_sources\39085ffa-21122024_33_jpg.rf.c4eb060ac2fb6af65cc04c65698f2abf.jpg,0,0.000,False
data/raw_mastitis_sources\3dc89278-21_12_2024_8_jpg.rf.b360878814c1f0c67bd50632c48ac89f.jpg,1,0.967,True
data/raw_mastitis_sources\3dc89278-21_12_2024_8_jpg.rf.eef54bad12af37151f20dbc8d7227cc9.jpg,0,0.000,False
data/raw_mastitis_sources\3ea85731-21122024_29_jpg.rf.2bf99caea620810ecfe0cff5dc32817c.jpg,0,0.000,False
data/raw_mastitis_sources\3ea85731-21122024_29_jpg.rf.d15ff6d85b5e8c80262e79b95d1d7932.jpg,0,0.000,False
data/raw_mastitis_sources\41d9cb32-21_12_2024_46_jpg.rf.5b8493e865be6ccd5f6b369b3c5ebabc.jpg,0,0.000,False
data/raw_mastitis_sources\41d9cb32-21_12_2024_46_jpg.rf.d908fbf22f8b80ffa6c4c307f852b618.jpg,0,0.000,False
data/raw_mastitis_sources\454d728d-21122024_56_jpg.rf.4c4bb031bb327adc0a28df1bb6bf510e.jpg,0,0.000,False
data/raw_mastitis_sources\454d728d-21122024_56_jpg.rf.da3b47862a78019dc31feed2e0afd7ee.jpg,0,0.000,False
data/raw_mastitis_sources\46a0d7e8-21122024_24_jpg.rf.82a0331f3f474545d37215b956f70655.jpg,0,0.000,False
data/raw_mastitis_sources\46a0d7e8-21122024_24_jpg.rf.ebe2c516c9f8b9d77c5f691c6569be7b.jpg,0,0.000,False
data/raw_mastitis_sources\47a8d0e6-21_12_2024_5_jpg.rf.39b8ca65de459994c75edf577c16168c.jpg,0,0.000,False
data/raw_mastitis_sources\47a8d0e6-21_12_2024_5_jpg.rf.936a2aa3f80e1775caaf8d04bb2640fb.jpg,0,0.000,False
data/raw_mastitis_sources\4e5d3550-21122024_2_jpg.rf.7207f7cc16b95e86a9e96a531a8befe1.jpg,0,0.000,False
data/raw_mastitis_sources\4e5d3550-21122024_2_jpg.rf.a9bef911828d05ee756ff1b0c375d8bd.jpg,0,0.000,False
data/raw_mastitis_sources\4ec13d9f-21_12_2024_29_jpg.rf.0e4273ccebb624d20deed79529fc08c8.jpg,0,0.000,False
data/raw_mastitis_sources\4ec13d9f-21_12_2024_29_jpg.rf.5cfb220a1d0fc48adca9b1f2d282fb03.jpg,0,0.000,False
data/raw_mastitis_sources\51a76ac3-21_12_2024_30_jpg.rf.070a882176a74f9bb39a0122415dedc4.jpg,0,0.000,False
data/raw_mastitis_sources\51a76ac3-21_12_2024_30_jpg.rf.79e0a8eba67fd369f4693a3222f2c750.jpg,1,0.723,True
data/raw_mastitis_sources\58552792-21122024_20_jpg.rf.759cdab0ffe18c15526a6ef3442f25a0.jpg,0,0.000,False
data/raw_mastitis_sources\58552792-21122024_20_jpg.rf.87aea8a86c0ae9dbb08c4df8e0e03daa.jpg,0,0.000,False
data/raw_mastitis_sources\5889ede9-21122024_54_jpg.rf.034b0da5d2c3acd493e55248e7bae8a5.jpg,0,0.000,False
data/raw_mastitis_sources\5889ede9-21122024_54_jpg.rf.4fa358e5e56abff14db0685f5810132e.jpg,0,0.000,False
data/raw_mastitis_sources\58fa1d7b-21_12_2024_17_jpg.rf.99569af35864772472ea46b2036719a7.jpg,0,0.000,False
data/raw_mastitis_sources\58fa1d7b-21_12_2024_17_jpg.rf.b4cc7eca90ba23a04512bf17de96497b.jpg,0,0.000,False
data/raw_mastitis_sources\5b1d2eec-21_12_2024_34_jpg.rf.6674c5f4b387db6a54af2db8174d7da0.jpg,0,0.000,False
data/raw_mastitis_sources\5b1d2eec-21_12_2024_34_jpg.rf.c013d8d8526cec22a2f01b567a93b405.jpg,0,0.000,False
data/raw_mastitis_sources\5be1e88f-21_12_2024_52_jpg.rf.088c3219d2c2f85cc5625360d7285e7d.jpg,0,0.000,False
data/raw_mastitis_sources\5be1e88f-21_12_2024_52_jpg.rf.72d33cca801d9db7e4f14975298af545.jpg,0,0.000,False
data/raw_mastitis_sources\5c3dfe79-21_12_2024_1_jpg.rf.14da52ea0566ce1c2b64c5757ae7d45b.jpg,0,0.000,False
data/raw_mastitis_sources\5c3dfe79-21_12_2024_1_jpg.rf.46e23f4dd50ae2c0662d0fcbd9e413b6.jpg,0,0.000,False
data/raw_mastitis_sources\5d56e08e-21122024_28_jpg.rf.4738d078ec18f762c355ce615fa5df04.jpg,0,0.000,False
data/raw_mastitis_sources\5d56e08e-21122024_28_jpg.rf.5a4c9700dde22744532357d1f4eb8528.jpg,0,0.000,False
data/raw_mastitis_sources\5e74aee9-21122024_82_jpg.rf.4e4a17afa9aee34a7e8c2589c0f55e19.jpg,0,0.000,False
data/raw_mastitis_sources\5e74aee9-21122024_82_jpg.rf.50a49175b0117c57c7efb29b05a018dc.jpg,0,0.000,False
data/raw_mastitis_sources\608eed94-21_12_2024_6_jpg.rf.57ce193838441415e1bd92d9115444d9.jpg,0,0.000,False
data/raw_mastitis_sources\608eed94-21_12_2024_6_jpg.rf.61777d02447dadc64b2de9bb43890e27.jpg,0,0.000,False
data/raw_mastitis_sources\61a31238-21122024_49_jpg.rf.03e937993e33795784b8f2625af91bd1.jpg,0,0.000,False
data/raw_mastitis_sources\61a31238-21122024_49_jpg.rf.05683e88d91905cb7f00fd2ec4d213c9.jpg,0,0.000,False
data/raw_mastitis_sources\61a31238-21122024_49_jpg.rf.539c6372856a6feb086a040e83b98d3f.jpg,0,0.000,False
data/raw_mastitis_sources\61a31238-21122024_49_jpg.rf.f533794b51a55c6aa351bf2e19681ed1.jpg,0,0.000,False
data/raw_mastitis_sources\65562b21-21122024_26_jpg.rf.e22faba63627843a2f7ba303a0f3b86a.jpg,0,0.000,False
data/raw_mastitis_sources\65562b21-21122024_26_jpg.rf.ea5472259c10a525511ec111731298cc.jpg,0,0.000,False
data/raw_mastitis_sources\6b9eea37-21122024_34_jpg.rf.21a46368721ce4d2eb6efe2f69c06922.jpg,0,0.000,False
data/raw_mastitis_sources\6b9eea37-21122024_34_jpg.rf.cc6a91e57fd5153555ff8a83f9b518b7.jpg,0,0.000,False
data/raw_mastitis_sources\6cc4d285-21_12_2024_13_jpg.rf.956c829b588f2370647ef63dc48676c3.jpg,0,0.000,False
data/raw_mastitis_sources\6cc4d285-21_12_2024_13_jpg.rf.eefc6ff85f1aa44bfd39d7cb972f5237.jpg,0,0.000,False
data/raw_mastitis_sources\6d510ad1-21122024_90_jpg.rf.72df11edf55a0a32966f164d67008f68.jpg,0,0.000,False
data/raw_mastitis_sources\6d510ad1-21122024_90_jpg.rf.7d5743ec4249bc44d61c9ff6c8bff2d0.jpg,0,0.000,False
data/raw_mastitis_sources\6ed759e5-21122024_70_jpg.rf.34b2f68574904977102bd34bf559216c.jpg,0,0.000,False
data/raw_mastitis_sources\6ed759e5-21122024_70_jpg.rf.7e4ba88c47202fdf60ae27e34c41b160.jpg,0,0.000,False
data/raw_mastitis_sources\745f211a-21_12_2024_50_jpg.rf.1bfa787871d29d39c8b0b3e88df57810.jpg,0,0.000,False
data/raw_mastitis_sources\745f211a-21_12_2024_50_jpg.rf.821439a2f80b74a9d9dfd5ad72c6bab5.jpg,0,0.000,False
data/raw_mastitis_sources\746abc04-21122024_27_jpg.rf.e0569ea53b9779c837dd88db07602da9.jpg,0,0.000,False
data/raw_mastitis_sources\746abc04-21122024_27_jpg.rf.ea4f20ef2f6d45b5740f4e27a4ca444e.jpg,0,0.000,False
data/raw_mastitis_sources\7717b7e6-21122024_74_jpg.rf.cfadd54f201a277c5d5b9885b46d2f3a.jpg,0,0.000,False
data/raw_mastitis_sources\7717b7e6-21122024_74_jpg.rf.f20c2b3aa264bd4dfbf1b6cea1539554.jpg,0,0.000,False
data/raw_mastitis_sources\78f98560-21122024_75_jpg.rf.58d57242f2ea12c341e0213694e1bdcd.jpg,0,0.000,False
data/raw_mastitis_sources\78f98560-21122024_75_jpg.rf.c810f45857ddd58d0f4efcfb438567e9.jpg,0,0.000,False
data/raw_mastitis_sources\79e5d083-21122024_11_jpg.rf.21e3025d3788f1cb4c5ace46af124eb7.jpg,0,0.000,False
data/raw_mastitis_sources\79e5d083-21122024_11_jpg.rf.45dc226a0f9c24e0e685ef9956dd0a08.jpg,0,0.000,False
data/raw_mastitis_sources\7a13d91a-21122024_77_jpg.rf.f308feb583e855a50080447671677126.jpg,0,0.000,False
data/raw_mastitis_sources\7a13d91a-21122024_77_jpg.rf.fd8aaf28d771168c6100f6f14350ea31.jpg,0,0.000,False
data/raw_mastitis_sources\7c626f22-21122024_78_jpg.rf.59a873237b5cab468ba2f4a236751abe.jpg,0,0.000,False
data/raw_mastitis_sources\7c626f22-21122024_78_jpg.rf.66fef80b142bb5bf6705d8c94f6a6bae.jpg,0,0.000,False
data/raw_mastitis_sources\7cc84ae4-21122024_72_jpg.rf.43b6d6aceebfce48d80d8b0479c4c4c4.jpg,0,0.000,False
data/raw_mastitis_sources\7cc84ae4-21122024_72_jpg.rf.d0c3bba58b875d81571f4a0b94373061.jpg,0,0.000,False
data/raw_mastitis_sources\7e6e0b8f-21122024_85_jpg.rf.0fd583f376459100d15a00e14bd9a173.jpg,0,0.000,False
data/raw_mastitis_sources\7e6e0b8f-21122024_85_jpg.rf.fca5c621a637fb830f5634dfc1a2839a.jpg,0,0.000,False
data/raw_mastitis_sources\8132dec8-21122024_62_jpg.rf.64c11e9bfaf49c0328acdf32caec0a2a.jpg,0,0.000,False
data/raw_mastitis_sources\8132dec8-21122024_62_jpg.rf.cfb5dc8f8156b5fd0a6808a4fe6a6356.jpg,0,0.000,False
data/raw_mastitis_sources\83cf085c-21122024_88_jpg.rf.7330015ab076dcaa22448b3cbc8ad633.jpg,0,0.000,False
data/raw_mastitis_sources\83cf085c-21122024_88_jpg.rf.735ee5557a9671eb71ef44ea26b08f08.jpg,0,0.000,False
data/raw_mastitis_sources\848c19d0-21_12_2024_3_jpg.rf.62dc96b3b9648ba87e00267f48829871.jpg,0,0.000,False
data/raw_mastitis_sources\848c19d0-21_12_2024_3_jpg.rf.7f97236103d87fa1d83f624eaa5416ff.jpg,0,0.000,False
data/raw_mastitis_sources\848c19d0-21_12_2024_3_jpg.rf.b4ad25a045bbed1c40386e3bdb0fdd3b.jpg,0,0.000,False
data/raw_mastitis_sources\848c19d0-21_12_2024_3_jpg.rf.cc6655929a5beb83368ca4510abc43ed.jpg,0,0.000,False
data/raw_mastitis_sources\8a1b9c4b-21122024_63_jpg.rf.55de13530814e632bfc8f4ae291095a0.jpg,0,0.000,False
data/raw_mastitis_sources\8a1b9c4b-21122024_63_jpg.rf.e252145a358764bc2239a34b574c8f51.jpg,0,0.000,False
data/raw_mastitis_sources\8b7158ff-21_12_2024_48_jpg.rf.89a06c5aa331c81e6d2a4fd29ae9e359.jpg,0,0.000,False
data/raw_mastitis_sources\8b7158ff-21_12_2024_48_jpg.rf.cb0d609732b873de1c866a1365b616d1.jpg,0,0.000,False
data/raw_mastitis_sources\8c6c230d-21122024_68_jpg.rf.38ac1d1e3e5ef2c0011754e78a846791.jpg,0,0.000,False
data/raw_mastitis_sources\8c6c230d-21122024_68_jpg.rf.d43fdfe52b96b031e2467cceb18583f5.jpg,0,0.000,False
data/raw_mastitis_sources\8d28e3b3-21122024_37_jpg.rf.acea2519c70c0a6fdae43564df1249fb.jpg,0,0.000,False
data/raw_mastitis_sources\8d28e3b3-21122024_37_jpg.rf.ed6130429672f7fd92539205da69164f.jpg,0,0.000,False
data/raw_mastitis_sources\900ff3df-21122024_39_jpg.rf.12d80238d754d7a600001b673c318862.jpg,0,0.000,False
data/raw_mastitis_sources\900ff3df-21122024_39_jpg.rf.4e80c019dceb56bbcceefdb010259806.jpg,0,0.000,False
data/raw_mastitis_sources\912c874e-21_12_2024_20_jpg.rf.896e204e69e4b106142acd0b3e7a8dbb.jpg,0,0.000,False
data/raw_mastitis_sources\912c874e-21_12_2024_20_jpg.rf.b579ade89dbc6e49ec8f032f1b07582a.jpg,0,0.000,False
data/raw_mastitis_sources\94b5efda-21122024_13_jpg.rf.2e90b2f126aee0c0b3225a9de0ce817d.jpg,0,0.000,False
data/raw_mastitis_sources\94b5efda-21122024_13_jpg.rf.79b0977ceb18bc6656dc41c6c58c21cb.jpg,0,0.000,False
data/raw_mastitis_sources\96a602b2-21122024_50_jpg.rf.b1e5743c507041eaa31fb605e694739b.jpg,0,0.000,False
data/raw_mastitis_sources\96a602b2-21122024_50_jpg.rf.fdd2748d82e1681685197e7035c3d8e1.jpg,0,0.000,False
data/raw_mastitis_sources\9bcf77a7-21122024_6_jpg.rf.a210581dd19ed4c3b16fdaa162c473d6.jpg,0,0.000,False
data/raw_mastitis_sources\9bcf77a7-21122024_6_jpg.rf.c1626e64c493f76124eb43e368c28f90.jpg,0,0.000,False
data/raw_mastitis_sources\9cc3dedc-21122024_40_jpg.rf.09ec5b01bb22ad91c03719676091d2c2.jpg,0,0.000,False
data/raw_mastitis_sources\9cc3dedc-21122024_40_jpg.rf.fa2fbe520d5f6e3807ee2bf3078cbb7d.jpg,0,0.000,False
data/raw_mastitis_sources\9dea00db-21_12_2024_18_jpg.rf.5273bfb9c594b659f0e710636636bdbf.jpg,0,0.000,False
data/raw_mastitis_sources\9dea00db-21_12_2024_18_jpg.rf.86b182eb8ba095fd6640ca915f5255e3.jpg,0,0.000,False
data/raw_mastitis_sources\9ed6b885-21122024_73_jpg.rf.6f3cc6ed4b3dc6e2a4b8b710bc9d06db.jpg,0,0.000,False
data/raw_mastitis_sources\9ed6b885-21122024_73_jpg.rf.86e9e3111000d555095240615a639883.jpg,0,0.000,False
data/raw_mastitis_sources\9ed6b885-21122024_73_jpg.rf.95ca9cc4c91fef87c8055ccb49e50d6b.jpg,0,0.000,False
data/raw_mastitis_sources\9ed6b885-21122024_73_jpg.rf.eeb6f2e21117c4273bb1266c1f80da1d.jpg,0,0.000,False
data/raw_mastitis_sources\AdobeStock_159261631_Preview_jpeg_jpg.rf.0b63d7d52de31bc7ef32a1d1e01d941e.jpg,0,0.000,False
data/raw_mastitis_sources\AdobeStock_159261631_Preview_jpeg_jpg.rf.8ae2e0945016de6d8624b095ac6e818c.jpg,0,0.000,False
data/raw_mastitis_sources\AdobeStock_346074238_Preview_jpeg_jpg.rf.3544348bc06079c410eef5eea4e5c283.jpg,0,0.000,False
data/raw_mastitis_sources\AdobeStock_346074238_Preview_jpeg_jpg.rf.d15bb6e551fd5a13d6702a65d5bd68d2.jpg,0,0.000,False
data/raw_mastitis_sources\AdobeStock_360140155_Preview_jpeg_jpg.rf.212040a18f95d6305f0ff75ad7b3f8bf.jpg,0,0.000,False
data/raw_mastitis_sources\AdobeStock_360140155_Preview_jpeg_jpg.rf.920d8a44c9a908ebcd29f8fe2f30b62a.jpg,0,0.000,False
data/raw_mastitis_sources\AdobeStock_411229317_Preview_jpeg_jpg.rf.8cfa17f1abad5de4c45caa5e73b83cee.jpg,0,0.000,False
data/raw_mastitis_sources\AdobeStock_411229317_Preview_jpeg_jpg.rf.e4406d5f0935f57407990c899550989a.jpg,0,0.000,False
data/raw_mastitis_sources\AdobeStock_493193259_Preview_jpeg_jpg.rf.371381c5579fc2d46bac0919f932ee7b.jpg,0,0.000,False
data/raw_mastitis_sources\AdobeStock_493193259_Preview_jpeg_jpg.rf.8a9c17a230447c12751ac3c21280e304.jpg,0,0.000,False
data/raw_mastitis_sources\AdobeStock_686808903_Preview_jpeg_jpg.rf.84b947a409b8e0f6fdfac09bcbba382b.jpg,0,0.000,False
data/raw_mastitis_sources\AdobeStock_686808903_Preview_jpeg_jpg.rf.92cc514d55fb13291de31784c38a86bf.jpg,0,0.000,False
data/raw_mastitis_sources\Base-ringing-400x284.jpg,0,0.000,False
data/raw_mastitis_sources\Burnt-teat-e1515283231199-400x284.jpg,0,0.000,False
data/raw_mastitis_sources\Chemcial-burn-e1515283477137-400x284.jpg,0,0.000,False
data/raw_mastitis_sources\Chemcial-burn3-e1515283623745-400x284.jpg,0,0.000,False
data/raw_mastitis_sources\Chemcial-burn4-e1515283733588-400x284.jpg,0,0.000,False
data/raw_mastitis_sources\Chemical-burn-6-400x284.jpg,0,0.000,False
data/raw_mastitis_sources\Chemical-burn-7-e1515283936872-400x284.jpg,0,0.000,False
data/raw_mastitis_sources\Chemical-damage-e1515285856612-356x284.jpg,0,0.000,False
data/raw_mastitis_sources\Chlorine-pre-dip-used-at-4-parts-chlorine-1-part-waters-manure-solids-bedding-e1515285965121-400x284.jpg,0,0.000,False
data/raw_mastitis_sources\Creased-blue-teats-low-rest-phase-high-vacuumKE-400x284.jpg,0,0.000,False
data/raw_mastitis_sources\Creased-blue-teats-low-rest-phase-high-vacuumKE-400x284_jpg.rf.5b8ac7a07b707d26728b5053d85810bc.jpg,0,0.000,False
data/raw_mastitis_sources\Creased-blue-teats-low-rest-phase-high-vacuumKE-400x284_jpg.rf.bf61a4c9762bd7c93c6bacc13b465ce4.jpg,0,0.000,False
data/raw_mastitis_sources\Drying-chemical-barrier-dip-build-up-build-up-e1515286053269.jpg,0,0.000,False
data/raw_mastitis_sources\Facial-eczma-on-teats-e1515294568304-400x284.jpg,0,0.000,False
data/raw_mastitis_sources\Hyperkeratosis-e1515371480240-332x284.jpg,1,0.845,True
data/raw_mastitis_sources\IMG_20250118_143855_jpg.rf.538d985e7408847931aadcb4726e9663.jpg,0,0.000,False
data/raw_mastitis_sources\IMG_20250118_143855_jpg.rf.d0c33eb47b2ec9af01f0490cdd6ad19d.jpg,0,0.000,False
data/raw_mastitis_sources\IMG_20250118_144130_jpg.rf.464b57093fdfbe43cc3ef931d5f2a258.jpg,0,0.000,False
data/raw_mastitis_sources\IMG_20250118_144130_jpg.rf.87033fb86668c7621a00768fe4cd2b70.jpg,1,0.580,True
data/raw_mastitis_sources\IMG_20250118_144203_jpg.rf.0f3a3612180918ba2fbc15bef80cf0d6.jpg,0,0.000,False
data/raw_mastitis_sources\IMG_20250118_144203_jpg.rf.c79a10eddd0ca71252318f0d449c9448.jpg,0,0.000,False
